order_date,product_id,order_qty,year,month,day_of_week,is_weekend
2017-09-11,P05,967,2017,9,0,0
2017-09-12,P01,1053,2017,9,1,0
2017-09-12,P02,2038,2017,9,1,0
2017-09-12,P03,1638,2017,9,1,0
2017-09-12,P04,1224,2017,9,1,0
2017-09-12,P05,932,2017,9,1,0
2017-09-13,P01,1049,2017,9,2,0
2017-09-13,P02,2070,2017,9,2,0
2017-09-13,P03,1637,2017,9,2,0
2017-09-13,P04,1251,2017,9,2,0
2017-09-13,P05,924,2017,9,2,0
2017-09-14,P01,1026,2017,9,3,0
2017-09-14,P02,2081,2017,9,3,0
2017-09-14,P03,1640,2017,9,3,0
2017-09-14,P04,1226,2017,9,3,0
2017-09-14,P05,979,2017,9,3,0
2017-09-15,P01,1047,2017,9,4,0
2017-09-15,P02,1993,2017,9,4,0
2017-09-15,P03,1646,2017,9,4,0
2017-09-15,P04,1248,2017,9,4,0
2017-09-15,P05,988,2017,9,4,0
2017-09-16,P01,1067,2017,9,5,1
2017-09-16,P02,2008,2017,9,5,1
2017-09-16,P03,1657,2017,9,5,1
2017-09-16,P04,1247,2017,9,5,1
2017-09-16,P05,924,2017,9,5,1
2017-09-17,P01,1039,2017,9,6,1
2017-09-17,P02,2059,2017,9,6,1
2017-09-17,P03,1698,2017,9,6,1
2017-09-17,P04,1237,2017,9,6,1
2017-09-17,P05,955,2017,9,6,1
2017-09-18,P01,1063,2017,9,0,0
2017-09-18,P02,2012,2017,9,0,0
2017-09-18,P03,1664,2017,9,0,0
2017-09-18,P04,1212,2017,9,0,0
2017-09-18,P05,943,2017,9,0,0
2017-09-19,P01,1088,2017,9,1,0
2017-09-19,P02,2042,2017,9,1,0
2017-09-19,P03,1659,2017,9,1,0
2017-09-19,P04,1267,2017,9,1,0
2017-09-19,P05,933,2017,9,1,0
2017-09-20,P01,1019,2017,9,2,0
2017-09-20,P02,2048,2017,9,2,0
2017-09-20,P03,1676,2017,9,2,0
2017-09-20,P04,1271,2017,9,2,0
2017-09-20,P05,947,2017,9,2,0
2017-09-21,P01,1061,2017,9,3,0
2017-09-21,P02,2065,2017,9,3,0
2017-09-21,P03,1634,2017,9,3,0
2017-09-21,P04,1243,2017,9,3,0
2017-09-21,P05,1006,2017,9,3,0
2017-09-22,P01,1004,2017,9,4,0
2017-09-22,P02,2048,2017,9,4,0
2017-09-22,P03,1654,2017,9,4,0
2017-09-22,P04,1225,2017,9,4,0
2017-09-22,P05,961,2017,9,4,0
2017-09-23,P01,1069,2017,9,5,1
2017-09-23,P02,2045,2017,9,5,1
2017-09-23,P03,1664,2017,9,5,1
2017-09-23,P04,1251,2017,9,5,1
2017-09-23,P05,984,2017,9,5,1
2017-09-24,P01,1023,2017,9,6,1
2017-09-24,P02,2050,2017,9,6,1
2017-09-24,P03,1617,2017,9,6,1
2017-09-24,P04,1261,2017,9,6,1
2017-09-24,P05,941,2017,9,6,1
2017-09-25,P01,1052,2017,9,0,0
2017-09-25,P02,2019,2017,9,0,0
2017-09-25,P03,1612,2017,9,0,0
2017-09-25,P04,1202,2017,9,0,0
2017-09-25,P05,928,2017,9,0,0
2017-09-26,P01,1046,2017,9,1,0
2017-09-26,P02,2073,2017,9,1,0
2017-09-26,P03,1616,2017,9,1,0
2017-09-26,P04,1272,2017,9,1,0
2017-09-26,P05,900,2017,9,1,0
2017-09-27,P01,1038,2017,9,2,0
2017-09-27,P02,2019,2017,9,2,0
2017-09-27,P03,1680,2017,9,2,0
2017-09-27,P04,1255,2017,9,2,0
2017-09-27,P05,990,2017,9,2,0
2017-09-28,P01,1053,2017,9,3,0
2017-09-28,P02,2068,2017,9,3,0
2017-09-28,P03,1623,2017,9,3,0
2017-09-28,P04,1249,2017,9,3,0
2017-09-28,P05,930,2017,9,3,0
2017-09-29,P01,1085,2017,9,4,0
2017-09-29,P02,2013,2017,9,4,0
2017-09-29,P03,1655,2017,9,4,0
2017-09-29,P04,1223,2017,9,4,0
2017-09-29,P05,954,2017,9,4,0
2017-09-30,P01,1082,2017,9,5,1
2017-09-30,P02,2031,2017,9,5,1
2017-09-30,P03,1598,2017,9,5,1
2017-09-30,P04,1228,2017,9,5,1
2017-09-30,P05,992,2017,9,5,1
2017-10-01,P01,1009,2017,10,6,1
2017-10-01,P02,2005,2017,10,6,1
2017-10-01,P03,1641,2017,10,6,1
2017-10-01,P04,1267,2017,10,6,1
2017-10-01,P05,967,2017,10,6,1
2017-10-02,P01,1080,2017,10,0,0
2017-10-02,P02,2051,2017,10,0,0
2017-10-02,P03,1636,2017,10,0,0
2017-10-02,P04,1205,2017,10,0,0
2017-10-02,P05,936,2017,10,0,0
2017-10-03,P01,1045,2017,10,1,0
2017-10-03,P02,2051,2017,10,1,0
2017-10-03,P03,1656,2017,10,1,0
2017-10-03,P04,1250,2017,10,1,0
2017-10-03,P05,964,2017,10,1,0
2017-10-04,P01,1043,2017,10,2,0
2017-10-04,P02,2038,2017,10,2,0
2017-10-04,P03,1660,2017,10,2,0
2017-10-04,P04,1244,2017,10,2,0
2017-10-04,P05,936,2017,10,2,0
2017-10-05,P01,1093,2017,10,3,0
2017-10-05,P02,2071,2017,10,3,0
2017-10-05,P03,1611,2017,10,3,0
2017-10-05,P04,1270,2017,10,3,0
2017-10-05,P05,948,2017,10,3,0
2017-10-06,P01,1073,2017,10,4,0
2017-10-06,P02,2050,2017,10,4,0
2017-10-06,P03,1650,2017,10,4,0
2017-10-06,P04,1228,2017,10,4,0
2017-10-06,P05,962,2017,10,4,0
2017-10-07,P01,1001,2017,10,5,1
2017-10-07,P02,2063,2017,10,5,1
2017-10-07,P03,1663,2017,10,5,1
2017-10-07,P04,1270,2017,10,5,1
2017-10-07,P05,951,2017,10,5,1
2017-10-08,P01,1033,2017,10,6,1
2017-10-08,P02,2031,2017,10,6,1
2017-10-08,P03,1637,2017,10,6,1
2017-10-08,P04,1244,2017,10,6,1
2017-10-08,P05,981,2017,10,6,1
2017-10-09,P01,1035,2017,10,0,0
2017-10-09,P02,2037,2017,10,0,0
2017-10-09,P03,1620,2017,10,0,0
2017-10-09,P04,1274,2017,10,0,0
2017-10-09,P05,937,2017,10,0,0
2017-10-10,P01,1061,2017,10,1,0
2017-10-10,P02,2070,2017,10,1,0
2017-10-10,P03,1682,2017,10,1,0
2017-10-10,P04,1240,2017,10,1,0
2017-10-10,P05,972,2017,10,1,0
2017-10-11,P01,1066,2017,10,2,0
2017-10-11,P02,2043,2017,10,2,0
2017-10-11,P03,1656,2017,10,2,0
2017-10-11,P04,1241,2017,10,2,0
2017-10-11,P05,984,2017,10,2,0
2017-10-12,P01,1049,2017,10,3,0
2017-10-12,P02,2044,2017,10,3,0
2017-10-12,P03,1638,2017,10,3,0
2017-10-12,P04,1253,2017,10,3,0
2017-10-12,P05,942,2017,10,3,0
2017-10-13,P01,1039,2017,10,4,0
2017-10-13,P02,2034,2017,10,4,0
2017-10-13,P03,1641,2017,10,4,0
2017-10-13,P04,1250,2017,10,4,0
2017-10-13,P05,906,2017,10,4,0
2017-10-14,P01,1078,2017,10,5,1
2017-10-14,P02,2045,2017,10,5,1
2017-10-14,P03,1643,2017,10,5,1
2017-10-14,P04,1216,2017,10,5,1
2017-10-14,P05,932,2017,10,5,1
2017-10-15,P01,1076,2017,10,6,1
2017-10-15,P02,2052,2017,10,6,1
2017-10-15,P03,1599,2017,10,6,1
2017-10-15,P04,1272,2017,10,6,1
2017-10-15,P05,946,2017,10,6,1
2017-10-16,P01,1068,2017,10,0,0
2017-10-16,P02,2032,2017,10,0,0
2017-10-16,P03,1635,2017,10,0,0
2017-10-16,P04,1272,2017,10,0,0
2017-10-16,P05,980,2017,10,0,0
2017-10-17,P01,1003,2017,10,1,0
2017-10-17,P02,2007,2017,10,1,0
2017-10-17,P03,1631,2017,10,1,0
2017-10-17,P04,1334,2017,10,1,0
2017-10-17,P05,929,2017,10,1,0
2017-10-18,P01,1123,2017,10,2,0
2017-10-18,P02,2038,2017,10,2,0
2017-10-18,P03,1660,2017,10,2,0
2017-10-18,P04,1262,2017,10,2,0
2017-10-18,P05,930,2017,10,2,0
2017-10-19,P01,1073,2017,10,3,0
2017-10-19,P02,2080,2017,10,3,0
2017-10-19,P03,1632,2017,10,3,0
2017-10-19,P04,1281,2017,10,3,0
2017-10-19,P05,963,2017,10,3,0
2017-10-20,P01,1059,2017,10,4,0
2017-10-20,P02,2031,2017,10,4,0
2017-10-20,P03,1639,2017,10,4,0
2017-10-20,P04,1266,2017,10,4,0
2017-10-20,P05,944,2017,10,4,0
2017-10-21,P01,1062,2017,10,5,1
2017-10-21,P02,2017,2017,10,5,1
2017-10-21,P03,1660,2017,10,5,1
2017-10-21,P04,1247,2017,10,5,1
2017-10-21,P05,957,2017,10,5,1
2017-10-22,P01,1061,2017,10,6,1
2017-10-22,P02,2087,2017,10,6,1
2017-10-22,P03,1670,2017,10,6,1
2017-10-22,P04,1265,2017,10,6,1
2017-10-22,P05,934,2017,10,6,1
2017-10-23,P01,1029,2017,10,0,0
2017-10-23,P02,2057,2017,10,0,0
2017-10-23,P03,1698,2017,10,0,0
2017-10-23,P04,1280,2017,10,0,0
2017-10-23,P05,915,2017,10,0,0
2017-10-24,P01,1060,2017,10,1,0
2017-10-24,P02,2084,2017,10,1,0
2017-10-24,P03,1644,2017,10,1,0
2017-10-24,P04,1265,2017,10,1,0
2017-10-24,P05,983,2017,10,1,0
2017-10-25,P01,1026,2017,10,2,0
2017-10-25,P02,2068,2017,10,2,0
2017-10-25,P03,1625,2017,10,2,0
2017-10-25,P04,1228,2017,10,2,0
2017-10-25,P05,952,2017,10,2,0
2017-10-26,P01,1081,2017,10,3,0
2017-10-26,P02,2085,2017,10,3,0
2017-10-26,P03,1637,2017,10,3,0
2017-10-26,P04,1245,2017,10,3,0
2017-10-26,P05,959,2017,10,3,0
2017-10-27,P01,1092,2017,10,4,0
2017-10-27,P02,2081,2017,10,4,0
2017-10-27,P03,1611,2017,10,4,0
2017-10-27,P04,1315,2017,10,4,0
2017-10-27,P05,1014,2017,10,4,0
2017-10-28,P01,1096,2017,10,5,1
2017-10-28,P02,2004,2017,10,5,1
2017-10-28,P03,1665,2017,10,5,1
2017-10-28,P04,1269,2017,10,5,1
2017-10-28,P05,966,2017,10,5,1
2017-10-29,P01,1041,2017,10,6,1
2017-10-29,P02,2024,2017,10,6,1
2017-10-29,P03,1628,2017,10,6,1
2017-10-29,P04,1295,2017,10,6,1
2017-10-29,P05,991,2017,10,6,1
2017-10-30,P01,1080,2017,10,0,0
2017-10-30,P02,2023,2017,10,0,0
2017-10-30,P03,1672,2017,10,0,0
2017-10-30,P04,1290,2017,10,0,0
2017-10-30,P05,976,2017,10,0,0
2017-10-31,P01,1052,2017,10,1,0
2017-10-31,P02,2070,2017,10,1,0
2017-10-31,P03,1680,2017,10,1,0
2017-10-31,P04,1283,2017,10,1,0
2017-10-31,P05,922,2017,10,1,0
2017-11-01,P01,1068,2017,11,2,0
2017-11-01,P02,2064,2017,11,2,0
2017-11-01,P03,1687,2017,11,2,0
2017-11-01,P04,1268,2017,11,2,0
2017-11-01,P05,1015,2017,11,2,0
2017-11-02,P01,1031,2017,11,3,0
2017-11-02,P02,2061,2017,11,3,0
2017-11-02,P03,1649,2017,11,3,0
2017-11-02,P04,1286,2017,11,3,0
2017-11-02,P05,938,2017,11,3,0
2017-11-03,P01,1076,2017,11,4,0
2017-11-03,P02,2133,2017,11,4,0
2017-11-03,P03,1640,2017,11,4,0
2017-11-03,P04,1285,2017,11,4,0
2017-11-03,P05,928,2017,11,4,0
2017-11-04,P01,1095,2017,11,5,1
2017-11-04,P02,2034,2017,11,5,1
2017-11-04,P03,1636,2017,11,5,1
2017-11-04,P04,1238,2017,11,5,1
2017-11-04,P05,972,2017,11,5,1
2017-11-05,P01,1026,2017,11,6,1
2017-11-05,P02,2042,2017,11,6,1
2017-11-05,P03,1660,2017,11,6,1
2017-11-05,P04,1252,2017,11,6,1
2017-11-05,P05,939,2017,11,6,1
2017-11-06,P01,1060,2017,11,0,0
2017-11-06,P02,2067,2017,11,0,0
2017-11-06,P03,1700,2017,11,0,0
2017-11-06,P04,1266,2017,11,0,0
2017-11-06,P05,994,2017,11,0,0
2017-11-07,P01,1068,2017,11,1,0
2017-11-07,P02,2077,2017,11,1,0
2017-11-07,P03,1646,2017,11,1,0
2017-11-07,P04,1251,2017,11,1,0
2017-11-07,P05,955,2017,11,1,0
2017-11-08,P01,1110,2017,11,2,0
2017-11-08,P02,2062,2017,11,2,0
2017-11-08,P03,1651,2017,11,2,0
2017-11-08,P04,1278,2017,11,2,0
2017-11-08,P05,966,2017,11,2,0
2017-11-09,P01,1103,2017,11,3,0
2017-11-09,P02,2041,2017,11,3,0
2017-11-09,P03,1703,2017,11,3,0
2017-11-09,P04,1296,2017,11,3,0
2017-11-09,P05,1009,2017,11,3,0
2017-11-10,P01,1114,2017,11,4,0
2017-11-10,P02,2089,2017,11,4,0
2017-11-10,P03,1668,2017,11,4,0
2017-11-10,P04,1307,2017,11,4,0
2017-11-10,P05,1022,2017,11,4,0
2017-11-11,P01,1088,2017,11,5,1
2017-11-11,P02,2111,2017,11,5,1
2017-11-11,P03,1651,2017,11,5,1
2017-11-11,P04,1262,2017,11,5,1
2017-11-11,P05,983,2017,11,5,1
2017-11-12,P01,1063,2017,11,6,1
2017-11-12,P02,2077,2017,11,6,1
2017-11-12,P03,1686,2017,11,6,1
2017-11-12,P04,1294,2017,11,6,1
2017-11-12,P05,1000,2017,11,6,1
2017-11-13,P01,1088,2017,11,0,0
2017-11-13,P02,2050,2017,11,0,0
2017-11-13,P03,1710,2017,11,0,0
2017-11-13,P04,1309,2017,11,0,0
2017-11-13,P05,995,2017,11,0,0
2017-11-14,P01,1100,2017,11,1,0
2017-11-14,P02,2070,2017,11,1,0
2017-11-14,P03,1689,2017,11,1,0
2017-11-14,P04,1321,2017,11,1,0
2017-11-14,P05,942,2017,11,1,0
2017-11-15,P01,1074,2017,11,2,0
2017-11-15,P02,2122,2017,11,2,0
2017-11-15,P03,1677,2017,11,2,0
2017-11-15,P04,1321,2017,11,2,0
2017-11-15,P05,992,2017,11,2,0
2017-11-16,P01,1084,2017,11,3,0
2017-11-16,P02,2088,2017,11,3,0
2017-11-16,P03,1695,2017,11,3,0
2017-11-16,P04,1283,2017,11,3,0
2017-11-16,P05,952,2017,11,3,0
2017-11-17,P01,1094,2017,11,4,0
2017-11-17,P02,2027,2017,11,4,0
2017-11-17,P03,1722,2017,11,4,0
2017-11-17,P04,1312,2017,11,4,0
2017-11-17,P05,996,2017,11,4,0
2017-11-18,P01,1107,2017,11,5,1
2017-11-18,P02,2088,2017,11,5,1
2017-11-18,P03,1741,2017,11,5,1
2017-11-18,P04,1306,2017,11,5,1
2017-11-18,P05,998,2017,11,5,1
2017-11-19,P01,1070,2017,11,6,1
2017-11-19,P02,2131,2017,11,6,1
2017-11-19,P03,1647,2017,11,6,1
2017-11-19,P04,1294,2017,11,6,1
2017-11-19,P05,967,2017,11,6,1
2017-11-20,P01,1087,2017,11,0,0
2017-11-20,P02,2113,2017,11,0,0
2017-11-20,P03,1683,2017,11,0,0
2017-11-20,P04,1321,2017,11,0,0
2017-11-20,P05,997,2017,11,0,0
2017-11-21,P01,1078,2017,11,1,0
2017-11-21,P02,2100,2017,11,1,0
2017-11-21,P03,1738,2017,11,1,0
2017-11-21,P04,1322,2017,11,1,0
2017-11-21,P05,1020,2017,11,1,0
2017-11-22,P01,1139,2017,11,2,0
2017-11-22,P02,2055,2017,11,2,0
2017-11-22,P03,1759,2017,11,2,0
2017-11-22,P04,1302,2017,11,2,0
2017-11-22,P05,1028,2017,11,2,0
2017-11-23,P01,1119,2017,11,3,0
2017-11-23,P02,2077,2017,11,3,0
2017-11-23,P03,1711,2017,11,3,0
2017-11-23,P04,1339,2017,11,3,0
2017-11-23,P05,1010,2017,11,3,0
2017-11-24,P01,1126,2017,11,4,0
2017-11-24,P02,2083,2017,11,4,0
2017-11-24,P03,1678,2017,11,4,0
2017-11-24,P04,1283,2017,11,4,0
2017-11-24,P05,990,2017,11,4,0
2017-11-25,P01,1145,2017,11,5,1
2017-11-25,P02,2122,2017,11,5,1
2017-11-25,P03,1714,2017,11,5,1
2017-11-25,P04,1334,2017,11,5,1
2017-11-25,P05,971,2017,11,5,1
2017-11-26,P01,1113,2017,11,6,1
2017-11-26,P02,2115,2017,11,6,1
2017-11-26,P03,1756,2017,11,6,1
2017-11-26,P04,1345,2017,11,6,1
2017-11-26,P05,1055,2017,11,6,1
2017-11-27,P01,1064,2017,11,0,0
2017-11-27,P02,2092,2017,11,0,0
2017-11-27,P03,1735,2017,11,0,0
2017-11-27,P04,1317,2017,11,0,0
2017-11-27,P05,1037,2017,11,0,0
2017-11-28,P01,1119,2017,11,1,0
2017-11-28,P02,2119,2017,11,1,0
2017-11-28,P03,1719,2017,11,1,0
2017-11-28,P04,1328,2017,11,1,0
2017-11-28,P05,1043,2017,11,1,0
2017-11-29,P01,1161,2017,11,2,0
2017-11-29,P02,2108,2017,11,2,0
2017-11-29,P03,1753,2017,11,2,0
2017-11-29,P04,1340,2017,11,2,0
2017-11-29,P05,1001,2017,11,2,0
2017-11-30,P01,1133,2017,11,3,0
2017-11-30,P02,2149,2017,11,3,0
2017-11-30,P03,1713,2017,11,3,0
2017-11-30,P04,1277,2017,11,3,0
2017-11-30,P05,1034,2017,11,3,0
2017-12-01,P01,1103,2017,12,4,0
2017-12-01,P02,2098,2017,12,4,0
2017-12-01,P03,1681,2017,12,4,0
2017-12-01,P04,1344,2017,12,4,0
2017-12-01,P05,987,2017,12,4,0
2017-12-02,P01,1085,2017,12,5,1
2017-12-02,P02,2105,2017,12,5,1
2017-12-02,P03,1721,2017,12,5,1
2017-12-02,P04,1353,2017,12,5,1
2017-12-02,P05,1031,2017,12,5,1
2017-12-03,P01,1063,2017,12,6,1
2017-12-03,P02,2138,2017,12,6,1
2017-12-03,P03,1694,2017,12,6,1
2017-12-03,P04,1338,2017,12,6,1
2017-12-03,P05,989,2017,12,6,1
2017-12-04,P01,1106,2017,12,0,0
2017-12-04,P02,2115,2017,12,0,0
2017-12-04,P03,1732,2017,12,0,0
2017-12-04,P04,1322,2017,12,0,0
2017-12-04,P05,1021,2017,12,0,0
2017-12-05,P01,1123,2017,12,1,0
2017-12-05,P02,2114,2017,12,1,0
2017-12-05,P03,1714,2017,12,1,0
2017-12-05,P04,1322,2017,12,1,0
2017-12-05,P05,1023,2017,12,1,0
2017-12-06,P01,1104,2017,12,2,0
2017-12-06,P02,2117,2017,12,2,0
2017-12-06,P03,1734,2017,12,2,0
2017-12-06,P04,1317,2017,12,2,0
2017-12-06,P05,978,2017,12,2,0
2017-12-07,P01,1100,2017,12,3,0
2017-12-07,P02,2144,2017,12,3,0
2017-12-07,P03,1730,2017,12,3,0
2017-12-07,P04,1326,2017,12,3,0
2017-12-07,P05,1055,2017,12,3,0
2017-12-08,P01,1142,2017,12,4,0
2017-12-08,P02,2142,2017,12,4,0
2017-12-08,P03,1682,2017,12,4,0
2017-12-08,P04,1318,2017,12,4,0
2017-12-08,P05,1034,2017,12,4,0
2017-12-09,P01,1145,2017,12,5,1
2017-12-09,P02,2179,2017,12,5,1
2017-12-09,P03,1719,2017,12,5,1
2017-12-09,P04,1341,2017,12,5,1
2017-12-09,P05,1040,2017,12,5,1
2017-12-10,P01,1122,2017,12,6,1
2017-12-10,P02,2174,2017,12,6,1
2017-12-10,P03,1752,2017,12,6,1
2017-12-10,P04,1310,2017,12,6,1
2017-12-10,P05,1010,2017,12,6,1
2017-12-11,P01,1150,2017,12,0,0
2017-12-11,P02,2157,2017,12,0,0
2017-12-11,P03,1752,2017,12,0,0
2017-12-11,P04,1280,2017,12,0,0
2017-12-11,P05,1013,2017,12,0,0
2017-12-12,P01,1192,2017,12,1,0
2017-12-12,P02,2173,2017,12,1,0
2017-12-12,P03,1763,2017,12,1,0
2017-12-12,P04,1369,2017,12,1,0
2017-12-12,P05,1078,2017,12,1,0
2017-12-13,P01,1168,2017,12,2,0
2017-12-13,P02,2124,2017,12,2,0
2017-12-13,P03,1771,2017,12,2,0
2017-12-13,P04,1362,2017,12,2,0
2017-12-13,P05,1037,2017,12,2,0
2017-12-14,P01,1150,2017,12,3,0
2017-12-14,P02,2127,2017,12,3,0
2017-12-14,P03,1725,2017,12,3,0
2017-12-14,P04,1357,2017,12,3,0
2017-12-14,P05,1014,2017,12,3,0
2017-12-15,P01,1137,2017,12,4,0
2017-12-15,P02,2155,2017,12,4,0
2017-12-15,P03,1741,2017,12,4,0
2017-12-15,P04,1362,2017,12,4,0
2017-12-15,P05,1031,2017,12,4,0
2017-12-16,P01,1119,2017,12,5,1
2017-12-16,P02,2204,2017,12,5,1
2017-12-16,P03,1749,2017,12,5,1
2017-12-16,P04,1349,2017,12,5,1
2017-12-16,P05,1079,2017,12,5,1
2017-12-17,P01,1177,2017,12,6,1
2017-12-17,P02,2197,2017,12,6,1
2017-12-17,P03,1735,2017,12,6,1
2017-12-17,P04,1366,2017,12,6,1
2017-12-17,P05,1072,2017,12,6,1
2017-12-18,P01,1112,2017,12,0,0
2017-12-18,P02,2128,2017,12,0,0
2017-12-18,P03,1746,2017,12,0,0
2017-12-18,P04,1383,2017,12,0,0
2017-12-18,P05,1044,2017,12,0,0
2017-12-19,P01,1139,2017,12,1,0
2017-12-19,P02,2184,2017,12,1,0
2017-12-19,P03,1785,2017,12,1,0
2017-12-19,P04,1359,2017,12,1,0
2017-12-19,P05,1059,2017,12,1,0
2017-12-20,P01,1188,2017,12,2,0
2017-12-20,P02,2193,2017,12,2,0
2017-12-20,P03,1801,2017,12,2,0
2017-12-20,P04,1369,2017,12,2,0
2017-12-20,P05,1078,2017,12,2,0
2017-12-21,P01,1167,2017,12,3,0
2017-12-21,P02,2143,2017,12,3,0
2017-12-21,P03,1780,2017,12,3,0
2017-12-21,P04,1316,2017,12,3,0
2017-12-21,P05,1036,2017,12,3,0
2017-12-22,P01,1197,2017,12,4,0
2017-12-22,P02,2180,2017,12,4,0
2017-12-22,P03,1749,2017,12,4,0
2017-12-22,P04,1398,2017,12,4,0
2017-12-22,P05,1051,2017,12,4,0
2017-12-23,P01,1196,2017,12,5,1
2017-12-23,P02,2155,2017,12,5,1
2017-12-23,P03,1766,2017,12,5,1
2017-12-23,P04,1365,2017,12,5,1
2017-12-23,P05,1099,2017,12,5,1
2017-12-24,P01,1174,2017,12,6,1
2017-12-24,P02,2146,2017,12,6,1
2017-12-24,P03,1793,2017,12,6,1
2017-12-24,P04,1363,2017,12,6,1
2017-12-24,P05,1066,2017,12,6,1
2017-12-25,P01,1196,2017,12,0,0
2017-12-25,P02,2175,2017,12,0,0
2017-12-25,P03,1733,2017,12,0,0
2017-12-25,P04,1413,2017,12,0,0
2017-12-25,P05,1083,2017,12,0,0
2017-12-26,P01,1177,2017,12,1,0
2017-12-26,P02,2186,2017,12,1,0
2017-12-26,P03,1756,2017,12,1,0
2017-12-26,P04,1391,2017,12,1,0
2017-12-26,P05,1084,2017,12,1,0
2017-12-27,P01,1180,2017,12,2,0
2017-12-27,P02,2121,2017,12,2,0
2017-12-27,P03,1820,2017,12,2,0
2017-12-27,P04,1430,2017,12,2,0
2017-12-27,P05,1070,2017,12,2,0
2017-12-28,P01,1208,2017,12,3,0
2017-12-28,P02,2180,2017,12,3,0
2017-12-28,P03,1792,2017,12,3,0
2017-12-28,P04,1397,2017,12,3,0
2017-12-28,P05,1124,2017,12,3,0
2017-12-29,P01,1217,2017,12,4,0
2017-12-29,P02,2172,2017,12,4,0
2017-12-29,P03,1791,2017,12,4,0
2017-12-29,P04,1395,2017,12,4,0
2017-12-29,P05,1037,2017,12,4,0
2017-12-30,P01,1189,2017,12,5,1
2017-12-30,P02,2188,2017,12,5,1
2017-12-30,P03,1792,2017,12,5,1
2017-12-30,P04,1399,2017,12,5,1
2017-12-30,P05,1066,2017,12,5,1
2017-12-31,P01,1205,2017,12,6,1
2017-12-31,P02,2208,2017,12,6,1
2017-12-31,P03,1793,2017,12,6,1
2017-12-31,P04,1387,2017,12,6,1
2017-12-31,P05,1072,2017,12,6,1
