date,store,item,sales
2017-07-16,3,1,123
2017-07-16,3,2,224
2017-07-16,3,3,178
2017-07-16,3,4,144
2017-07-16,3,5,109
2017-07-16,4,1,113
2017-07-16,4,2,219
2017-07-16,4,3,193
2017-07-16,4,4,137
2017-07-16,4,5,116
2017-07-16,5,1,125
2017-07-16,5,2,220
2017-07-16,5,3,189
2017-07-16,5,4,118
2017-07-16,5,5,91
2017-07-16,6,1,130
2017-07-16,6,2,211
2017-07-16,6,3,177
2017-07-16,6,4,150
2017-07-16,6,5,107
2017-07-16,7,1,129
2017-07-16,7,2,213
2017-07-16,7,3,181
2017-07-16,7,4,136
2017-07-16,7,5,118
2017-07-16,8,1,114
2017-07-16,8,2,208
2017-07-16,8,3,172
2017-07-16,8,4,132
2017-07-16,8,5,101
2017-07-16,9,1,110
2017-07-16,9,2,225
2017-07-16,9,3,187
2017-07-16,9,4,139
2017-07-16,9,5,101
2017-07-16,10,1,111
2017-07-16,10,2,199
2017-07-16,10,3,179
2017-07-16,10,4,130
2017-07-16,10,5,118
2017-07-17,1,1,105
2017-07-17,1,2,211
2017-07-17,1,3,175
2017-07-17,1,4,139
2017-07-17,1,5,120
2017-07-17,2,1,105
2017-07-17,2,2,213
2017-07-17,2,3,164
2017-07-17,2,4,142
2017-07-17,2,5,100
2017-07-17,3,1,115
2017-07-17,3,2,214
2017-07-17,3,3,176
2017-07-17,3,4,134
2017-07-17,3,5,98
2017-07-17,4,1,116
2017-07-17,4,2,209
2017-07-17,4,3,182
2017-07-17,4,4,136
2017-07-17,4,5,97
2017-07-17,5,1,135
2017-07-17,5,2,229
2017-07-17,5,3,195
2017-07-17,5,4,133
2017-07-17,5,5,99
2017-07-17,6,1,122
2017-07-17,6,2,224
2017-07-17,6,3,177
2017-07-17,6,4,119
2017-07-17,6,5,98
2017-07-17,7,1,119
2017-07-17,7,2,210
2017-07-17,7,3,165
2017-07-17,7,4,133
2017-07-17,7,5,80
2017-07-17,8,1,111
2017-07-17,8,2,212
2017-07-17,8,3,178
2017-07-17,8,4,140
2017-07-17,8,5,109
2017-07-17,9,1,123
2017-07-17,9,2,214
2017-07-17,9,3,164
2017-07-17,9,4,136
2017-07-17,9,5,99
2017-07-17,10,1,105
2017-07-17,10,2,220
2017-07-17,10,3,164
2017-07-17,10,4,141
2017-07-17,10,5,95
2017-07-18,1,1,113
2017-07-18,1,2,211
2017-07-18,1,3,184
2017-07-18,1,4,140
2017-07-18,1,5,99
2017-07-18,2,1,114
2017-07-18,2,2,226
2017-07-18,2,3,187
2017-07-18,2,4,124
2017-07-18,2,5,116
2017-07-18,3,1,125
2017-07-18,3,2,217
2017-07-18,3,3,175
2017-07-18,3,4,131
2017-07-18,3,5,95
2017-07-18,4,1,118
2017-07-18,4,2,214
2017-07-18,4,3,179
2017-07-18,4,4,139
2017-07-18,4,5,125
2017-07-18,5,1,125
2017-07-18,5,2,220
2017-07-18,5,3,158
2017-07-18,5,4,138
2017-07-18,5,5,118
2017-07-18,6,1,112
2017-07-18,6,2,233
2017-07-18,6,3,180
2017-07-18,6,4,138
2017-07-18,6,5,97
2017-07-18,7,1,127
2017-07-18,7,2,209
2017-07-18,7,3,171
2017-07-18,7,4,120
2017-07-18,7,5,112
2017-07-18,8,1,120
2017-07-18,8,2,215
2017-07-18,8,3,181
2017-07-18,8,4,140
2017-07-18,8,5,102
2017-07-18,9,1,109
2017-07-18,9,2,202
2017-07-18,9,3,174
2017-07-18,9,4,125
2017-07-18,9,5,107
2017-07-18,10,1,114
2017-07-18,10,2,212
2017-07-18,10,3,184
2017-07-18,10,4,127
2017-07-18,10,5,91
2017-07-19,1,1,113
2017-07-19,1,2,209
2017-07-19,1,3,176
2017-07-19,1,4,128
2017-07-19,1,5,108
2017-07-19,2,1,107
2017-07-19,2,2,207
2017-07-19,2,3,180
2017-07-19,2,4,135
2017-07-19,2,5,96
2017-07-19,3,1,107
2017-07-19,3,2,212
2017-07-19,3,3,166
2017-07-19,3,4,133
2017-07-19,3,5,103
2017-07-19,4,1,108
2017-07-19,4,2,220
2017-07-19,4,3,167
2017-07-19,4,4,145
2017-07-19,4,5,103
2017-07-19,5,1,110
2017-07-19,5,2,219
2017-07-19,5,3,175
2017-07-19,5,4,141
2017-07-19,5,5,89
2017-07-19,6,1,119
2017-07-19,6,2,211
2017-07-19,6,3,175
2017-07-19,6,4,134
2017-07-19,6,5,116
2017-07-19,7,1,100
2017-07-19,7,2,228
2017-07-19,7,3,181
2017-07-19,7,4,136
2017-07-19,7,5,94
2017-07-19,8,1,102
2017-07-19,8,2,211
2017-07-19,8,3,180
2017-07-19,8,4,135
2017-07-19,8,5,110
2017-07-19,9,1,103
2017-07-19,9,2,215
2017-07-19,9,3,184
2017-07-19,9,4,147
2017-07-19,9,5,95
2017-07-19,10,1,112
2017-07-19,10,2,212
2017-07-19,10,3,170
2017-07-19,10,4,142
2017-07-19,10,5,128
2017-07-20,1,1,106
2017-07-20,1,2,218
2017-07-20,1,3,177
2017-07-20,1,4,137
2017-07-20,1,5,115
2017-07-20,2,1,118
2017-07-20,2,2,198
2017-07-20,2,3,163
2017-07-20,2,4,126
2017-07-20,2,5,99
2017-07-20,3,1,114
2017-07-20,3,2,213
2017-07-20,3,3,160
2017-07-20,3,4,122
2017-07-20,3,5,88
2017-07-20,4,1,102
2017-07-20,4,2,223
2017-07-20,4,3,173
2017-07-20,4,4,127
2017-07-20,4,5,89
2017-07-20,5,1,107
2017-07-20,5,2,220
2017-07-20,5,3,179
2017-07-20,5,4,133
2017-07-20,5,5,103
2017-07-20,6,1,101
2017-07-20,6,2,209
2017-07-20,6,3,179
2017-07-20,6,4,129
2017-07-20,6,5,118
2017-07-20,7,1,124
2017-07-20,7,2,211
2017-07-20,7,3,173
2017-07-20,7,4,153
2017-07-20,7,5,112
2017-07-20,8,1,115
2017-07-20,8,2,216
2017-07-20,8,3,176
2017-07-20,8,4,135
2017-07-20,8,5,96
2017-07-20,9,1,112
2017-07-20,9,2,203
2017-07-20,9,3,181
2017-07-20,9,4,134
2017-07-20,9,5,111
2017-07-20,10,1,105
2017-07-20,10,2,226
2017-07-20,10,3,185
2017-07-20,10,4,122
2017-07-20,10,5,101
2017-07-21,1,1,111
2017-07-21,1,2,203
2017-07-21,1,3,172
2017-07-21,1,4,139
2017-07-21,1,5,101
2017-07-21,2,1,101
2017-07-21,2,2,221
2017-07-21,2,3,168
2017-07-21,2,4,129
2017-07-21,2,5,118
2017-07-21,3,1,118
2017-07-21,3,2,208
2017-07-21,3,3,165
2017-07-21,3,4,142
2017-07-21,3,5,112
2017-07-21,4,1,111
2017-07-21,4,2,204
2017-07-21,4,3,178
2017-07-21,4,4,139
2017-07-21,4,5,102
2017-07-21,5,1,106
2017-07-21,5,2,215
2017-07-21,5,3,178
2017-07-21,5,4,131
2017-07-21,5,5,107
2017-07-21,6,1,117
2017-07-21,6,2,224
2017-07-21,6,3,171
2017-07-21,6,4,125
2017-07-21,6,5,104
2017-07-21,7,1,128
2017-07-21,7,2,200
2017-07-21,7,3,156
2017-07-21,7,4,134
2017-07-21,7,5,102
2017-07-21,8,1,113
2017-07-21,8,2,213
2017-07-21,8,3,183
2017-07-21,8,4,134
2017-07-21,8,5,111
2017-07-21,9,1,95
2017-07-21,9,2,210
2017-07-21,9,3,168
2017-07-21,9,4,116
2017-07-21,9,5,105
2017-07-21,10,1,114
2017-07-21,10,2,211
2017-07-21,10,3,174
2017-07-21,10,4,135
2017-07-21,10,5,113
2017-07-22,1,1,119
2017-07-22,1,2,217
2017-07-22,1,3,193
2017-07-22,1,4,129
2017-07-22,1,5,93
2017-07-22,2,1,124
2017-07-22,2,2,229
2017-07-22,2,3,169
2017-07-22,2,4,145
2017-07-22,2,5,100
2017-07-22,3,1,119
2017-07-22,3,2,219
2017-07-22,3,3,169
2017-07-22,3,4,149
2017-07-22,3,5,120
2017-07-22,4,1,106
2017-07-22,4,2,216
2017-07-22,4,3,182
2017-07-22,4,4,119
2017-07-22,4,5,105
2017-07-22,5,1,101
2017-07-22,5,2,220
2017-07-22,5,3,175
2017-07-22,5,4,131
2017-07-22,5,5,92
2017-07-22,6,1,110
2017-07-22,6,2,218
2017-07-22,6,3,174
2017-07-22,6,4,144
2017-07-22,6,5,113
2017-07-22,7,1,123
2017-07-22,7,2,210
2017-07-22,7,3,177
2017-07-22,7,4,127
2017-07-22,7,5,94
2017-07-22,8,1,124
2017-07-22,8,2,205
2017-07-22,8,3,164
2017-07-22,8,4,135
2017-07-22,8,5,102
2017-07-22,9,1,113
2017-07-22,9,2,233
2017-07-22,9,3,166
2017-07-22,9,4,138
2017-07-22,9,5,105
2017-07-22,10,1,122
2017-07-22,10,2,208
2017-07-22,10,3,173
2017-07-22,10,4,135
2017-07-22,10,5,93
2017-07-23,1,1,100
2017-07-23,1,2,214
2017-07-23,1,3,185
2017-07-23,1,4,131
2017-07-23,1,5,102
2017-07-23,2,1,123
2017-07-23,2,2,213
2017-07-23,2,3,180
2017-07-23,2,4,155
2017-07-23,2,5,99
2017-07-23,3,1,113
2017-07-23,3,2,217
2017-07-23,3,3,186
2017-07-23,3,4,133
2017-07-23,3,5,110
2017-07-23,4,1,117
2017-07-23,4,2,213
2017-07-23,4,3,171
2017-07-23,4,4,129
2017-07-23,4,5,129
2017-07-23,5,1,102
2017-07-23,5,2,203
2017-07-23,5,3,176
2017-07-23,5,4,136
2017-07-23,5,5,107
2017-07-23,6,1,107
2017-07-23,6,2,206
2017-07-23,6,3,172
2017-07-23,6,4,141
2017-07-23,6,5,96
2017-07-23,7,1,115
2017-07-23,7,2,210
2017-07-23,7,3,162
2017-07-23,7,4,124
2017-07-23,7,5,111
2017-07-23,8,1,109
2017-07-23,8,2,224
2017-07-23,8,3,174
2017-07-23,8,4,123
2017-07-23,8,5,108
2017-07-23,9,1,108
2017-07-23,9,2,211
2017-07-23,9,3,183
2017-07-23,9,4,124
2017-07-23,9,5,100
2017-07-23,10,1,105
2017-07-23,10,2,205
2017-07-23,10,3,170
2017-07-23,10,4,127
2017-07-23,10,5,102
2017-07-24,1,1,119
2017-07-24,1,2,208
2017-07-24,1,3,162
2017-07-24,1,4,139
2017-07-24,1,5,98
2017-07-24,2,1,128
2017-07-24,2,2,211
2017-07-24,2,3,173
2017-07-24,2,4,115
2017-07-24,2,5,95
2017-07-24,3,1,96
2017-07-24,3,2,216
2017-07-24,3,3,173
2017-07-24,3,4,139
2017-07-24,3,5,110
2017-07-24,4,1,122
2017-07-24,4,2,212
2017-07-24,4,3,175
2017-07-24,4,4,138
2017-07-24,4,5,97
2017-07-24,5,1,106
2017-07-24,5,2,226
2017-07-24,5,3,159
2017-07-24,5,4,138
2017-07-24,5,5,107
2017-07-24,6,1,105
2017-07-24,6,2,208
2017-07-24,6,3,171
2017-07-24,6,4,136
2017-07-24,6,5,107
2017-07-24,7,1,114
2017-07-24,7,2,215
2017-07-24,7,3,179
2017-07-24,7,4,139
2017-07-24,7,5,116
2017-07-24,8,1,122
2017-07-24,8,2,214
2017-07-24,8,3,179
2017-07-24,8,4,137
2017-07-24,8,5,105
2017-07-24,9,1,107
2017-07-24,9,2,215
2017-07-24,9,3,157
2017-07-24,9,4,142
2017-07-24,9,5,107
2017-07-24,10,1,113
2017-07-24,10,2,210
2017-07-24,10,3,179
2017-07-24,10,4,149
2017-07-24,10,5,107
2017-07-25,1,1,129
2017-07-25,1,2,220
2017-07-25,1,3,167
2017-07-25,1,4,137
2017-07-25,1,5,107
2017-07-25,2,1,107
2017-07-25,2,2,210
2017-07-25,2,3,170
2017-07-25,2,4,134
2017-07-25,2,5,101
2017-07-25,3,1,116
2017-07-25,3,2,217
2017-07-25,3,3,184
2017-07-25,3,4,138
2017-07-25,3,5,98
2017-07-25,4,1,130
2017-07-25,4,2,208
2017-07-25,4,3,170
2017-07-25,4,4,138
2017-07-25,4,5,127
2017-07-25,5,1,117
2017-07-25,5,2,208
2017-07-25,5,3,160
2017-07-25,5,4,120
2017-07-25,5,5,104
2017-07-25,6,1,118
2017-07-25,6,2,202
2017-07-25,6,3,175
2017-07-25,6,4,123
2017-07-25,6,5,96
2017-07-25,7,1,119
2017-07-25,7,2,208
2017-07-25,7,3,184
2017-07-25,7,4,129
2017-07-25,7,5,112
2017-07-25,8,1,132
2017-07-25,8,2,208
2017-07-25,8,3,193
2017-07-25,8,4,134
2017-07-25,8,5,99
2017-07-25,9,1,111
2017-07-25,9,2,210
2017-07-25,9,3,185
2017-07-25,9,4,144
2017-07-25,9,5,114
2017-07-25,10,1,103
2017-07-25,10,2,215
2017-07-25,10,3,161
2017-07-25,10,4,142
2017-07-25,10,5,100
2017-07-26,1,1,117
2017-07-26,1,2,209
2017-07-26,1,3,159
2017-07-26,1,4,140
2017-07-26,1,5,111
2017-07-26,2,1,114
2017-07-26,2,2,196
2017-07-26,2,3,179
2017-07-26,2,4,127
2017-07-26,2,5,107
2017-07-26,3,1,109
2017-07-26,3,2,210
2017-07-26,3,3,177
2017-07-26,3,4,127
2017-07-26,3,5,102
2017-07-26,4,1,117
2017-07-26,4,2,231
2017-07-26,4,3,173
2017-07-26,4,4,140
2017-07-26,4,5,94
2017-07-26,5,1,127
2017-07-26,5,2,207
2017-07-26,5,3,172
2017-07-26,5,4,137
2017-07-26,5,5,97
2017-07-26,6,1,122
2017-07-26,6,2,208
2017-07-26,6,3,180
2017-07-26,6,4,142
2017-07-26,6,5,108
2017-07-26,7,1,119
2017-07-26,7,2,234
2017-07-26,7,3,177
2017-07-26,7,4,134
2017-07-26,7,5,106
2017-07-26,8,1,124
2017-07-26,8,2,232
2017-07-26,8,3,172
2017-07-26,8,4,126
2017-07-26,8,5,113
2017-07-26,9,1,102
2017-07-26,9,2,215
2017-07-26,9,3,176
2017-07-26,9,4,133
2017-07-26,9,5,103
2017-07-26,10,1,100
2017-07-26,10,2,206
2017-07-26,10,3,181
2017-07-26,10,4,117
2017-07-26,10,5,103
2017-07-27,1,1,111
2017-07-27,1,2,197
2017-07-27,1,3,187
2017-07-27,1,4,125
2017-07-27,1,5,108
2017-07-27,2,1,109
2017-07-27,2,2,206
2017-07-27,2,3,171
2017-07-27,2,4,130
2017-07-27,2,5,102
2017-07-27,3,1,107
2017-07-27,3,2,205
2017-07-27,3,3,181
2017-07-27,3,4,133
2017-07-27,3,5,103
2017-07-27,4,1,106
2017-07-27,4,2,226
2017-07-27,4,3,172
2017-07-27,4,4,118
2017-07-27,4,5,105
2017-07-27,5,1,107
2017-07-27,5,2,220
2017-07-27,5,3,181
2017-07-27,5,4,141
2017-07-27,5,5,99
2017-07-27,6,1,112
2017-07-27,6,2,215
2017-07-27,6,3,180
2017-07-27,6,4,125
2017-07-27,6,5,104
2017-07-27,7,1,128
2017-07-27,7,2,209
2017-07-27,7,3,173
2017-07-27,7,4,154
2017-07-27,7,5,101
2017-07-27,8,1,101
2017-07-27,8,2,213
2017-07-27,8,3,187
2017-07-27,8,4,142
2017-07-27,8,5,95
2017-07-27,9,1,116
2017-07-27,9,2,212
2017-07-27,9,3,180
2017-07-27,9,4,128
2017-07-27,9,5,107
2017-07-27,10,1,128
2017-07-27,10,2,192
2017-07-27,10,3,178
2017-07-27,10,4,144
2017-07-27,10,5,91
2017-07-28,1,1,107
2017-07-28,1,2,210
2017-07-28,1,3,167
2017-07-28,1,4,126
2017-07-28,1,5,100
2017-07-28,2,1,120
2017-07-28,2,2,225
2017-07-28,2,3,183
2017-07-28,2,4,141
2017-07-28,2,5,118
2017-07-28,3,1,129
2017-07-28,3,2,214
2017-07-28,3,3,184
2017-07-28,3,4,136
2017-07-28,3,5,101
2017-07-28,4,1,112
2017-07-28,4,2,221
2017-07-28,4,3,185
2017-07-28,4,4,138
2017-07-28,4,5,100
2017-07-28,5,1,109
2017-07-28,5,2,198
2017-07-28,5,3,176
2017-07-28,5,4,135
2017-07-28,5,5,95
2017-07-28,6,1,117
2017-07-28,6,2,217
2017-07-28,6,3,161
2017-07-28,6,4,130
2017-07-28,6,5,114
2017-07-28,7,1,108
2017-07-28,7,2,213
2017-07-28,7,3,174
2017-07-28,7,4,133
2017-07-28,7,5,108
2017-07-28,8,1,120
2017-07-28,8,2,223
2017-07-28,8,3,170
2017-07-28,8,4,137
2017-07-28,8,5,110
2017-07-28,9,1,112
2017-07-28,9,2,207
2017-07-28,9,3,174
2017-07-28,9,4,128
2017-07-28,9,5,97
2017-07-28,10,1,115
2017-07-28,10,2,211
2017-07-28,10,3,174
2017-07-28,10,4,120
2017-07-28,10,5,101
2017-07-29,1,1,95
2017-07-29,1,2,204
2017-07-29,1,3,172
2017-07-29,1,4,142
2017-07-29,1,5,107
2017-07-29,2,1,113
2017-07-29,2,2,210
2017-07-29,2,3,171
2017-07-29,2,4,143
2017-07-29,2,5,94
2017-07-29,3,1,107
2017-07-29,3,2,221
2017-07-29,3,3,170
2017-07-29,3,4,148
2017-07-29,3,5,108
2017-07-29,4,1,122
2017-07-29,4,2,200
2017-07-29,4,3,181
2017-07-29,4,4,126
2017-07-29,4,5,108
2017-07-29,5,1,110
2017-07-29,5,2,214
2017-07-29,5,3,164
2017-07-29,5,4,119
2017-07-29,5,5,104
2017-07-29,6,1,110
2017-07-29,6,2,206
2017-07-29,6,3,159
2017-07-29,6,4,111
2017-07-29,6,5,107
2017-07-29,7,1,111
2017-07-29,7,2,208
2017-07-29,7,3,174
2017-07-29,7,4,141
2017-07-29,7,5,105
2017-07-29,8,1,109
2017-07-29,8,2,230
2017-07-29,8,3,168
2017-07-29,8,4,121
2017-07-29,8,5,103
2017-07-29,9,1,111
2017-07-29,9,2,220
2017-07-29,9,3,168
2017-07-29,9,4,131
2017-07-29,9,5,96
2017-07-29,10,1,119
2017-07-29,10,2,214
2017-07-29,10,3,170
2017-07-29,10,4,131
2017-07-29,10,5,102
2017-07-30,1,1,101
2017-07-30,1,2,222
2017-07-30,1,3,181
2017-07-30,1,4,133
2017-07-30,1,5,102
2017-07-30,2,1,104
2017-07-30,2,2,226
2017-07-30,2,3,184
2017-07-30,2,4,136
2017-07-30,2,5,109
2017-07-30,3,1,122
2017-07-30,3,2,221
2017-07-30,3,3,166
2017-07-30,3,4,130
2017-07-30,3,5,106
2017-07-30,4,1,114
2017-07-30,4,2,218
2017-07-30,4,3,178
2017-07-30,4,4,134
2017-07-30,4,5,82
2017-07-30,5,1,122
2017-07-30,5,2,219
2017-07-30,5,3,189
2017-07-30,5,4,129
2017-07-30,5,5,88
2017-07-30,6,1,111
2017-07-30,6,2,216
2017-07-30,6,3,169
2017-07-30,6,4,143
2017-07-30,6,5,97
2017-07-30,7,1,112
2017-07-30,7,2,210
2017-07-30,7,3,195
2017-07-30,7,4,125
2017-07-30,7,5,107
2017-07-30,8,1,103
2017-07-30,8,2,215
2017-07-30,8,3,165
2017-07-30,8,4,141
2017-07-30,8,5,110
2017-07-30,9,1,115
2017-07-30,9,2,201
2017-07-30,9,3,172
2017-07-30,9,4,130
2017-07-30,9,5,109
2017-07-30,10,1,105
2017-07-30,10,2,222
2017-07-30,10,3,180
2017-07-30,10,4,121
2017-07-30,10,5,101
2017-07-31,1,1,112
2017-07-31,1,2,220
2017-07-31,1,3,167
2017-07-31,1,4,134
2017-07-31,1,5,111
2017-07-31,2,1,114
2017-07-31,2,2,197
2017-07-31,2,3,168
2017-07-31,2,4,139
2017-07-31,2,5,108
2017-07-31,3,1,94
2017-07-31,3,2,214
2017-07-31,3,3,180
2017-07-31,3,4,137
2017-07-31,3,5,107
2017-07-31,4,1,129
2017-07-31,4,2,212
2017-07-31,4,3,175
2017-07-31,4,4,125
2017-07-31,4,5,97
2017-07-31,5,1,110
2017-07-31,5,2,219
2017-07-31,5,3,166
2017-07-31,5,4,142
2017-07-31,5,5,93
2017-07-31,6,1,117
2017-07-31,6,2,217
2017-07-31,6,3,174
2017-07-31,6,4,140
2017-07-31,6,5,96
2017-07-31,7,1,108
2017-07-31,7,2,204
2017-07-31,7,3,172
2017-07-31,7,4,131
2017-07-31,7,5,109
2017-07-31,8,1,115
2017-07-31,8,2,218
2017-07-31,8,3,171
2017-07-31,8,4,135
2017-07-31,8,5,117
2017-07-31,9,1,101
2017-07-31,9,2,197
2017-07-31,9,3,177
2017-07-31,9,4,125
2017-07-31,9,5,91
2017-07-31,10,1,116
2017-07-31,10,2,204
2017-07-31,10,3,185
2017-07-31,10,4,133
2017-07-31,10,5,101
2017-08-01,1,1,105
2017-08-01,1,2,214
2017-08-01,1,3,159
2017-08-01,1,4,112
2017-08-01,1,5,90
2017-08-01,2,1,121
2017-08-01,2,2,205
2017-08-01,2,3,161
2017-08-01,2,4,131
2017-08-01,2,5,120
2017-08-01,3,1,121
2017-08-01,3,2,206
2017-08-01,3,3,165
2017-08-01,3,4,126
2017-08-01,3,5,95
2017-08-01,4,1,116
2017-08-01,4,2,209
2017-08-01,4,3,163
2017-08-01,4,4,121
2017-08-01,4,5,120
2017-08-01,5,1,118
2017-08-01,5,2,205
2017-08-01,5,3,182
2017-08-01,5,4,123
2017-08-01,5,5,101
2017-08-01,6,1,110
2017-08-01,6,2,213
2017-08-01,6,3,164
2017-08-01,6,4,133
2017-08-01,6,5,88
2017-08-01,7,1,109
2017-08-01,7,2,223
2017-08-01,7,3,180
2017-08-01,7,4,126
2017-08-01,7,5,90
2017-08-01,8,1,95
2017-08-01,8,2,217
2017-08-01,8,3,174
2017-08-01,8,4,135
2017-08-01,8,5,116
2017-08-01,9,1,113
2017-08-01,9,2,214
2017-08-01,9,3,161
2017-08-01,9,4,145
2017-08-01,9,5,101
2017-08-01,10,1,105
2017-08-01,10,2,214
2017-08-01,10,3,188
2017-08-01,10,4,149
2017-08-01,10,5,94
2017-08-02,1,1,121
2017-08-02,1,2,214
2017-08-02,1,3,180
2017-08-02,1,4,134
2017-08-02,1,5,107
2017-08-02,2,1,122
2017-08-02,2,2,198
2017-08-02,2,3,175
2017-08-02,2,4,122
2017-08-02,2,5,98
2017-08-02,3,1,112
2017-08-02,3,2,204
2017-08-02,3,3,167
2017-08-02,3,4,121
2017-08-02,3,5,97
2017-08-02,4,1,116
2017-08-02,4,2,219
2017-08-02,4,3,166
2017-08-02,4,4,142
2017-08-02,4,5,106
2017-08-02,5,1,123
2017-08-02,5,2,198
2017-08-02,5,3,174
2017-08-02,5,4,137
2017-08-02,5,5,88
2017-08-02,6,1,131
2017-08-02,6,2,207
2017-08-02,6,3,176
2017-08-02,6,4,139
2017-08-02,6,5,103
2017-08-02,7,1,123
2017-08-02,7,2,228
2017-08-02,7,3,163
2017-08-02,7,4,133
2017-08-02,7,5,109
2017-08-02,8,1,99
2017-08-02,8,2,220
2017-08-02,8,3,185
2017-08-02,8,4,142
2017-08-02,8,5,105
2017-08-02,9,1,124
2017-08-02,9,2,215
2017-08-02,9,3,161
2017-08-02,9,4,128
2017-08-02,9,5,100
2017-08-02,10,1,111
2017-08-02,10,2,211
2017-08-02,10,3,169
2017-08-02,10,4,134
2017-08-02,10,5,114
2017-08-03,1,1,113
2017-08-03,1,2,217
2017-08-03,1,3,154
2017-08-03,1,4,133
2017-08-03,1,5,110
2017-08-03,2,1,122
2017-08-03,2,2,221
2017-08-03,2,3,174
2017-08-03,2,4,135
2017-08-03,2,5,96
2017-08-03,3,1,118
2017-08-03,3,2,206
2017-08-03,3,3,177
2017-08-03,3,4,132
2017-08-03,3,5,102
2017-08-03,4,1,120
2017-08-03,4,2,216
2017-08-03,4,3,174
2017-08-03,4,4,128
2017-08-03,4,5,114
2017-08-03,5,1,114
2017-08-03,5,2,218
2017-08-03,5,3,172
2017-08-03,5,4,126
2017-08-03,5,5,104
2017-08-03,6,1,107
2017-08-03,6,2,215
2017-08-03,6,3,145
2017-08-03,6,4,128
2017-08-03,6,5,101
2017-08-03,7,1,104
2017-08-03,7,2,214
2017-08-03,7,3,168
2017-08-03,7,4,131
2017-08-03,7,5,97
2017-08-03,8,1,119
2017-08-03,8,2,216
2017-08-03,8,3,174
2017-08-03,8,4,132
2017-08-03,8,5,122
2017-08-03,9,1,110
2017-08-03,9,2,206
2017-08-03,9,3,162
2017-08-03,9,4,139
2017-08-03,9,5,115
2017-08-03,10,1,105
2017-08-03,10,2,209
2017-08-03,10,3,169
2017-08-03,10,4,131
2017-08-03,10,5,87
2017-08-04,1,1,118
2017-08-04,1,2,221
2017-08-04,1,3,156
2017-08-04,1,4,145
2017-08-04,1,5,114
2017-08-04,2,1,87
2017-08-04,2,2,194
2017-08-04,2,3,170
2017-08-04,2,4,142
2017-08-04,2,5,104
2017-08-04,3,1,111
2017-08-04,3,2,216
2017-08-04,3,3,165
2017-08-04,3,4,142
2017-08-04,3,5,100
2017-08-04,4,1,98
2017-08-04,4,2,205
2017-08-04,4,3,174
2017-08-04,4,4,129
2017-08-04,4,5,98
2017-08-04,5,1,113
2017-08-04,5,2,214
2017-08-04,5,3,161
2017-08-04,5,4,141
2017-08-04,5,5,100
2017-08-04,6,1,115
2017-08-04,6,2,212
2017-08-04,6,3,168
2017-08-04,6,4,139
2017-08-04,6,5,102
2017-08-04,7,1,112
2017-08-04,7,2,191
2017-08-04,7,3,178
2017-08-04,7,4,130
2017-08-04,7,5,107
2017-08-04,8,1,124
2017-08-04,8,2,218
2017-08-04,8,3,172
2017-08-04,8,4,129
2017-08-04,8,5,122
2017-08-04,9,1,115
2017-08-04,9,2,213
2017-08-04,9,3,170
2017-08-04,9,4,124
2017-08-04,9,5,86
2017-08-04,10,1,123
2017-08-04,10,2,205
2017-08-04,10,3,170
2017-08-04,10,4,130
2017-08-04,10,5,113
2017-08-05,1,1,105
2017-08-05,1,2,213
2017-08-05,1,3,175
2017-08-05,1,4,120
2017-08-05,1,5,89
2017-08-05,2,1,105
2017-08-05,2,2,213
2017-08-05,2,3,172
2017-08-05,2,4,130
2017-08-05,2,5,106
2017-08-05,3,1,104
2017-08-05,3,2,210
2017-08-05,3,3,170
2017-08-05,3,4,124
2017-08-05,3,5,120
2017-08-05,4,1,94
2017-08-05,4,2,221
2017-08-05,4,3,178
2017-08-05,4,4,138
2017-08-05,4,5,102
2017-08-05,5,1,122
2017-08-05,5,2,208
2017-08-05,5,3,174
2017-08-05,5,4,132
2017-08-05,5,5,99
2017-08-05,6,1,112
2017-08-05,6,2,204
2017-08-05,6,3,166
2017-08-05,6,4,144
2017-08-05,6,5,124
2017-08-05,7,1,115
2017-08-05,7,2,218
2017-08-05,7,3,173
2017-08-05,7,4,135
2017-08-05,7,5,105
2017-08-05,8,1,119
2017-08-05,8,2,223
2017-08-05,8,3,164
2017-08-05,8,4,154
2017-08-05,8,5,102
2017-08-05,9,1,112
2017-08-05,9,2,208
2017-08-05,9,3,168
2017-08-05,9,4,136
2017-08-05,9,5,106
2017-08-05,10,1,116
2017-08-05,10,2,207
2017-08-05,10,3,149
2017-08-05,10,4,117
2017-08-05,10,5,101
2017-08-06,1,1,114
2017-08-06,1,2,208
2017-08-06,1,3,165
2017-08-06,1,4,133
2017-08-06,1,5,100
2017-08-06,2,1,107
2017-08-06,2,2,198
2017-08-06,2,3,164
2017-08-06,2,4,138
2017-08-06,2,5,93
2017-08-06,3,1,116
2017-08-06,3,2,222
2017-08-06,3,3,165
2017-08-06,3,4,127
2017-08-06,3,5,109
2017-08-06,4,1,121
2017-08-06,4,2,206
2017-08-06,4,3,158
2017-08-06,4,4,141
2017-08-06,4,5,106
2017-08-06,5,1,114
2017-08-06,5,2,218
2017-08-06,5,3,161
2017-08-06,5,4,134
2017-08-06,5,5,99
2017-08-06,6,1,116
2017-08-06,6,2,217
2017-08-06,6,3,179
2017-08-06,6,4,136
2017-08-06,6,5,103
2017-08-06,7,1,113
2017-08-06,7,2,214
2017-08-06,7,3,166
2017-08-06,7,4,128
2017-08-06,7,5,104
2017-08-06,8,1,116
