date,store,item,sales
2017-06-17,10,2,159
2017-06-17,10,3,131
2017-06-17,10,4,92
2017-06-17,10,5,74
2017-06-18,1,1,90
2017-06-18,1,2,156
2017-06-18,1,3,122
2017-06-18,1,4,99
2017-06-18,1,5,83
2017-06-18,2,1,80
2017-06-18,2,2,153
2017-06-18,2,3,125
2017-06-18,2,4,92
2017-06-18,2,5,70
2017-06-18,3,1,77
2017-06-18,3,2,145
2017-06-18,3,3,124
2017-06-18,3,4,86
2017-06-18,3,5,78
2017-06-18,4,1,91
2017-06-18,4,2,159
2017-06-18,4,3,113
2017-06-18,4,4,85
2017-06-18,4,5,73
2017-06-18,5,1,76
2017-06-18,5,2,144
2017-06-18,5,3,122
2017-06-18,5,4,95
2017-06-18,5,5,82
2017-06-18,6,1,79
2017-06-18,6,2,150
2017-06-18,6,3,124
2017-06-18,6,4,91
2017-06-18,6,5,81
2017-06-18,7,1,84
2017-06-18,7,2,150
2017-06-18,7,3,113
2017-06-18,7,4,99
2017-06-18,7,5,73
2017-06-18,8,1,84
2017-06-18,8,2,142
2017-06-18,8,3,122
2017-06-18,8,4,92
2017-06-18,8,5,78
2017-06-18,9,1,97
2017-06-18,9,2,149
2017-06-18,9,3,126
2017-06-18,9,4,94
2017-06-18,9,5,73
2017-06-18,10,1,86
2017-06-18,10,2,151
2017-06-18,10,3,126
2017-06-18,10,4,102
2017-06-18,10,5,78
2017-06-19,1,1,80
2017-06-19,1,2,157
2017-06-19,1,3,129
2017-06-19,1,4,87
2017-06-19,1,5,74
2017-06-19,2,1,85
2017-06-19,2,2,151
2017-06-19,2,3,117
2017-06-19,2,4,94
2017-06-19,2,5,80
2017-06-19,3,1,80
2017-06-19,3,2,152
2017-06-19,3,3,119
2017-06-19,3,4,86
2017-06-19,3,5,74
2017-06-19,4,1,82
2017-06-19,4,2,144
2017-06-19,4,3,120
2017-06-19,4,4,92
2017-06-19,4,5,83
2017-06-19,5,1,80
2017-06-19,5,2,145
2017-06-19,5,3,121
2017-06-19,5,4,89
2017-06-19,5,5,79
2017-06-19,6,1,80
2017-06-19,6,2,138
2017-06-19,6,3,140
2017-06-19,6,4,92
2017-06-19,6,5,77
2017-06-19,7,1,74
2017-06-19,7,2,144
2017-06-19,7,3,121
2017-06-19,7,4,93
2017-06-19,7,5,80
2017-06-19,8,1,83
2017-06-19,8,2,146
2017-06-19,8,3,109
2017-06-19,8,4,91
2017-06-19,8,5,74
2017-06-19,9,1,75
2017-06-19,9,2,156
2017-06-19,9,3,114
2017-06-19,9,4,95
2017-06-19,9,5,70
2017-06-19,10,1,82
2017-06-19,10,2,156
2017-06-19,10,3,120
2017-06-19,10,4,100
2017-06-19,10,5,86
2017-06-20,1,1,83
2017-06-20,1,2,154
2017-06-20,1,3,127
2017-06-20,1,4,94
2017-06-20,1,5,79
2017-06-20,2,1,79
2017-06-20,2,2,143
2017-06-20,2,3,115
2017-06-20,2,4,103
2017-06-20,2,5,78
2017-06-20,3,1,80
2017-06-20,3,2,158
2017-06-20,3,3,118
2017-06-20,3,4,94
2017-06-20,3,5,77
2017-06-20,4,1,84
2017-06-20,4,2,150
2017-06-20,4,3,117
2017-06-20,4,4,87
2017-06-20,4,5,73
2017-06-20,5,1,81
2017-06-20,5,2,144
2017-06-20,5,3,115
2017-06-20,5,4,92
2017-06-20,5,5,76
2017-06-20,6,1,82
2017-06-20,6,2,151
2017-06-20,6,3,134
2017-06-20,6,4,92
2017-06-20,6,5,75
2017-06-20,7,1,82
2017-06-20,7,2,157
2017-06-20,7,3,121
2017-06-20,7,4,95
2017-06-20,7,5,78
2017-06-20,8,1,80
2017-06-20,8,2,152
2017-06-20,8,3,129
2017-06-20,8,4,93
2017-06-20,8,5,72
2017-06-20,9,1,80
2017-06-20,9,2,141
2017-06-20,9,3,122
2017-06-20,9,4,98
2017-06-20,9,5,70
2017-06-20,10,1,82
2017-06-20,10,2,156
2017-06-20,10,3,127
2017-06-20,10,4,98
2017-06-20,10,5,67
2017-06-21,1,1,84
2017-06-21,1,2,144
2017-06-21,1,3,116
2017-06-21,1,4,95
2017-06-21,1,5,77
2017-06-21,2,1,85
2017-06-21,2,2,147
2017-06-21,2,3,129
2017-06-21,2,4,95
2017-06-21,2,5,81
2017-06-21,3,1,76
2017-06-21,3,2,157
2017-06-21,3,3,120
2017-06-21,3,4,88
2017-06-21,3,5,79
2017-06-21,4,1,84
2017-06-21,4,2,147
2017-06-21,4,3,132
2017-06-21,4,4,100
2017-06-21,4,5,79
2017-06-21,5,1,83
2017-06-21,5,2,153
2017-06-21,5,3,114
2017-06-21,5,4,92
2017-06-21,5,5,77
2017-06-21,6,1,78
2017-06-21,6,2,150
2017-06-21,6,3,109
2017-06-21,6,4,86
2017-06-21,6,5,81
2017-06-21,7,1,90
2017-06-21,7,2,147
2017-06-21,7,3,122
2017-06-21,7,4,97
2017-06-21,7,5,74
2017-06-21,8,1,85
2017-06-21,8,2,151
2017-06-21,8,3,127
2017-06-21,8,4,85
2017-06-21,8,5,71
2017-06-21,9,1,83
2017-06-21,9,2,152
2017-06-21,9,3,121
2017-06-21,9,4,94
2017-06-21,9,5,72
2017-06-21,10,1,74
2017-06-21,10,2,149
2017-06-21,10,3,119
2017-06-21,10,4,90
2017-06-21,10,5,83
2017-06-22,1,1,85
2017-06-22,1,2,154
2017-06-22,1,3,122
2017-06-22,1,4,89
2017-06-22,1,5,72
2017-06-22,2,1,75
2017-06-22,2,2,148
2017-06-22,2,3,121
2017-06-22,2,4,85
2017-06-22,2,5,77
2017-06-22,3,1,80
2017-06-22,3,2,149
2017-06-22,3,3,127
2017-06-22,3,4,79
2017-06-22,3,5,74
2017-06-22,4,1,69
2017-06-22,4,2,152
2017-06-22,4,3,125
2017-06-22,4,4,84
2017-06-22,4,5,70
2017-06-22,5,1,73
2017-06-22,5,2,151
2017-06-22,5,3,119
2017-06-22,5,4,90
2017-06-22,5,5,74
2017-06-22,6,1,76
2017-06-22,6,2,157
2017-06-22,6,3,122
2017-06-22,6,4,85
2017-06-22,6,5,73
2017-06-22,7,1,77
2017-06-22,7,2,158
2017-06-22,7,3,125
2017-06-22,7,4,90
2017-06-22,7,5,85
2017-06-22,8,1,88
2017-06-22,8,2,150
2017-06-22,8,3,119
2017-06-22,8,4,89
2017-06-22,8,5,71
2017-06-22,9,1,90
2017-06-22,9,2,146
2017-06-22,9,3,125
2017-06-22,9,4,95
2017-06-22,9,5,75
2017-06-22,10,1,90
2017-06-22,10,2,143
2017-06-22,10,3,121
2017-06-22,10,4,89
2017-06-22,10,5,81
2017-06-23,1,1,83
2017-06-23,1,2,142
2017-06-23,1,3,127
2017-06-23,1,4,93
2017-06-23,1,5,71
2017-06-23,2,1,79
2017-06-23,2,2,144
2017-06-23,2,3,120
2017-06-23,2,4,92
2017-06-23,2,5,74
2017-06-23,3,1,79
2017-06-23,3,2,143
2017-06-23,3,3,123
2017-06-23,3,4,81
2017-06-23,3,5,76
2017-06-23,4,1,72
2017-06-23,4,2,151
2017-06-23,4,3,121
2017-06-23,4,4,93
2017-06-23,4,5,80
2017-06-23,5,1,86
2017-06-23,5,2,143
2017-06-23,5,3,121
2017-06-23,5,4,101
2017-06-23,5,5,77
2017-06-23,6,1,77
2017-06-23,6,2,151
2017-06-23,6,3,119
2017-06-23,6,4,85
2017-06-23,6,5,80
2017-06-23,7,1,84
2017-06-23,7,2,144
2017-06-23,7,3,120
2017-06-23,7,4,88
2017-06-23,7,5,68
2017-06-23,8,1,74
2017-06-23,8,2,145
2017-06-23,8,3,121
2017-06-23,8,4,89
2017-06-23,8,5,71
2017-06-23,9,1,79
2017-06-23,9,2,155
2017-06-23,9,3,123
2017-06-23,9,4,96
2017-06-23,9,5,75
2017-06-23,10,1,89
2017-06-23,10,2,153
2017-06-23,10,3,119
2017-06-23,10,4,91
2017-06-23,10,5,70
2017-06-24,1,1,79
2017-06-24,1,2,153
2017-06-24,1,3,124
2017-06-24,1,4,89
2017-06-24,1,5,89
2017-06-24,2,1,80
2017-06-24,2,2,142
2017-06-24,2,3,127
2017-06-24,2,4,94
2017-06-24,2,5,77
2017-06-24,3,1,78
2017-06-24,3,2,153
2017-06-24,3,3,129
2017-06-24,3,4,92
2017-06-24,3,5,68
2017-06-24,4,1,64
2017-06-24,4,2,153
2017-06-24,4,3,116
2017-06-24,4,4,90
2017-06-24,4,5,72
2017-06-24,5,1,76
2017-06-24,5,2,147
2017-06-24,5,3,117
2017-06-24,5,4,95
2017-06-24,5,5,79
2017-06-24,6,1,75
2017-06-24,6,2,145
2017-06-24,6,3,123
2017-06-24,6,4,96
2017-06-24,6,5,81
2017-06-24,7,1,76
2017-06-24,7,2,156
2017-06-24,7,3,112
2017-06-24,7,4,90
2017-06-24,7,5,78
2017-06-24,8,1,70
2017-06-24,8,2,161
2017-06-24,8,3,127
2017-06-24,8,4,94
2017-06-24,8,5,71
2017-06-24,9,1,80
2017-06-24,9,2,155
2017-06-24,9,3,115
2017-06-24,9,4,90
2017-06-24,9,5,80
2017-06-24,10,1,73
2017-06-24,10,2,152
2017-06-24,10,3,112
2017-06-24,10,4,86
2017-06-24,10,5,73
2017-06-25,1,1,83
2017-06-25,1,2,147
2017-06-25,1,3,121
2017-06-25,1,4,87
2017-06-25,1,5,73
2017-06-25,2,1,87
2017-06-25,2,2,145
2017-06-25,2,3,124
2017-06-25,2,4,91
2017-06-25,2,5,73
2017-06-25,3,1,75
2017-06-25,3,2,145
2017-06-25,3,3,117
2017-06-25,3,4,90
2017-06-25,3,5,79
2017-06-25,4,1,79
2017-06-25,4,2,149
2017-06-25,4,3,120
2017-06-25,4,4,93
2017-06-25,4,5,79
2017-06-25,5,1,74
2017-06-25,5,2,149
2017-06-25,5,3,127
2017-06-25,5,4,84
2017-06-25,5,5,76
2017-06-25,6,1,80
2017-06-25,6,2,148
2017-06-25,6,3,129
2017-06-25,6,4,91
2017-06-25,6,5,83
2017-06-25,7,1,81
2017-06-25,7,2,153
2017-06-25,7,3,118
2017-06-25,7,4,88
2017-06-25,7,5,78
2017-06-25,8,1,83
2017-06-25,8,2,154
2017-06-25,8,3,122
2017-06-25,8,4,84
2017-06-25,8,5,72
2017-06-25,9,1,85
2017-06-25,9,2,141
2017-06-25,9,3,122
2017-06-25,9,4,90
2017-06-25,9,5,80
2017-06-25,10,1,83
2017-06-25,10,2,147
2017-06-25,10,3,117
2017-06-25,10,4,88
2017-06-25,10,5,79
2017-06-26,1,1,69
2017-06-26,1,2,151
2017-06-26,1,3,116
2017-06-26,1,4,91
2017-06-26,1,5,77
2017-06-26,2,1,72
2017-06-26,2,2,149
2017-06-26,2,3,121
2017-06-26,2,4,91
2017-06-26,2,5,75
2017-06-26,3,1,74
2017-06-26,3,2,145
2017-06-26,3,3,114
2017-06-26,3,4,93
2017-06-26,3,5,75
2017-06-26,4,1,80
2017-06-26,4,2,142
2017-06-26,4,3,120
2017-06-26,4,4,94
2017-06-26,4,5,66
2017-06-26,5,1,78
2017-06-26,5,2,143
2017-06-26,5,3,118
2017-06-26,5,4,86
2017-06-26,5,5,77
2017-06-26,6,1,81
2017-06-26,6,2,157
2017-06-26,6,3,120
2017-06-26,6,4,92
2017-06-26,6,5,73
2017-06-26,7,1,75
2017-06-26,7,2,155
2017-06-26,7,3,127
2017-06-26,7,4,94
2017-06-26,7,5,76
2017-06-26,8,1,76
2017-06-26,8,2,156
2017-06-26,8,3,123
2017-06-26,8,4,101
2017-06-26,8,5,70
2017-06-26,9,1,85
2017-06-26,9,2,153
2017-06-26,9,3,119
2017-06-26,9,4,97
2017-06-26,9,5,77
2017-06-26,10,1,76
2017-06-26,10,2,150
2017-06-26,10,3,116
2017-06-26,10,4,88
2017-06-26,10,5,79
2017-06-27,1,1,85
2017-06-27,1,2,151
2017-06-27,1,3,117
2017-06-27,1,4,92
2017-06-27,1,5,79
2017-06-27,2,1,70
2017-06-27,2,2,151
2017-06-27,2,3,119
2017-06-27,2,4,95
2017-06-27,2,5,77
2017-06-27,3,1,83
2017-06-27,3,2,148
2017-06-27,3,3,120
2017-06-27,3,4,95
2017-06-27,3,5,75
2017-06-27,4,1,81
2017-06-27,4,2,143
2017-06-27,4,3,120
2017-06-27,4,4,80
2017-06-27,4,5,73
2017-06-27,5,1,81
2017-06-27,5,2,154
2017-06-27,5,3,115
2017-06-27,5,4,92
2017-06-27,5,5,83
2017-06-27,6,1,77
2017-06-27,6,2,143
2017-06-27,6,3,122
2017-06-27,6,4,84
2017-06-27,6,5,71
2017-06-27,7,1,85
2017-06-27,7,2,160
2017-06-27,7,3,115
2017-06-27,7,4,87
2017-06-27,7,5,73
2017-06-27,8,1,78
2017-06-27,8,2,160
2017-06-27,8,3,118
2017-06-27,8,4,88
2017-06-27,8,5,83
2017-06-27,9,1,83
2017-06-27,9,2,155
2017-06-27,9,3,116
2017-06-27,9,4,88
2017-06-27,9,5,70
2017-06-27,10,1,84
2017-06-27,10,2,156
2017-06-27,10,3,117
2017-06-27,10,4,88
2017-06-27,10,5,74
2017-06-28,1,1,72
2017-06-28,1,2,147
2017-06-28,1,3,124
2017-06-28,1,4,86
2017-06-28,1,5,76
2017-06-28,2,1,74
2017-06-28,2,2,149
2017-06-28,2,3,117
2017-06-28,2,4,84
2017-06-28,2,5,79
2017-06-28,3,1,84
2017-06-28,3,2,145
2017-06-28,3,3,119
2017-06-28,3,4,90
2017-06-28,3,5,66
2017-06-28,4,1,73
2017-06-28,4,2,157
2017-06-28,4,3,115
2017-06-28,4,4,96
2017-06-28,4,5,68
2017-06-28,5,1,83
2017-06-28,5,2,149
2017-06-28,5,3,119
2017-06-28,5,4,99
2017-06-28,5,5,69
2017-06-28,6,1,83
2017-06-28,6,2,153
2017-06-28,6,3,137
2017-06-28,6,4,85
2017-06-28,6,5,72
2017-06-28,7,1,84
2017-06-28,7,2,149
2017-06-28,7,3,118
2017-06-28,7,4,95
2017-06-28,7,5,74
2017-06-28,8,1,76
2017-06-28,8,2,154
2017-06-28,8,3,122
2017-06-28,8,4,89
2017-06-28,8,5,73
2017-06-28,9,1,76
2017-06-28,9,2,154
2017-06-28,9,3,118
2017-06-28,9,4,86
2017-06-28,9,5,69
2017-06-28,10,1,82
2017-06-28,10,2,148
2017-06-28,10,3,110
2017-06-28,10,4,84
2017-06-28,10,5,74
2017-06-29,1,1,79
2017-06-29,1,2,149
2017-06-29,1,3,118
2017-06-29,1,4,83
2017-06-29,1,5,71
2017-06-29,2,1,86
2017-06-29,2,2,155
2017-06-29,2,3,123
2017-06-29,2,4,92
2017-06-29,2,5,79
2017-06-29,3,1,74
2017-06-29,3,2,150
2017-06-29,3,3,114
2017-06-29,3,4,84
2017-06-29,3,5,77
2017-06-29,4,1,85
2017-06-29,4,2,149
2017-06-29,4,3,128
2017-06-29,4,4,91
2017-06-29,4,5,71
2017-06-29,5,1,74
2017-06-29,5,2,155
2017-06-29,5,3,121
2017-06-29,5,4,93
2017-06-29,5,5,62
2017-06-29,6,1,81
2017-06-29,6,2,147
2017-06-29,6,3,113
2017-06-29,6,4,90
2017-06-29,6,5,80
2017-06-29,7,1,91
2017-06-29,7,2,151
2017-06-29,7,3,116
2017-06-29,7,4,86
2017-06-29,7,5,80
2017-06-29,8,1,75
2017-06-29,8,2,153
2017-06-29,8,3,121
2017-06-29,8,4,91
2017-06-29,8,5,67
2017-06-29,9,1,78
2017-06-29,9,2,143
2017-06-29,9,3,117
2017-06-29,9,4,95
2017-06-29,9,5,81
2017-06-29,10,1,81
2017-06-29,10,2,147
2017-06-29,10,3,128
2017-06-29,10,4,87
2017-06-29,10,5,69
2017-06-30,1,1,83
2017-06-30,1,2,152
2017-06-30,1,3,117
2017-06-30,1,4,90
2017-06-30,1,5,77
2017-06-30,2,1,81
2017-06-30,2,2,152
2017-06-30,2,3,117
2017-06-30,2,4,92
2017-06-30,2,5,75
2017-06-30,3,1,77
2017-06-30,3,2,149
2017-06-30,3,3,119
2017-06-30,3,4,83
2017-06-30,3,5,72
2017-06-30,4,1,80
2017-06-30,4,2,143
2017-06-30,4,3,117
2017-06-30,4,4,102
2017-06-30,4,5,69
2017-06-30,5,1,78
2017-06-30,5,2,146
2017-06-30,5,3,119
2017-06-30,5,4,86
2017-06-30,5,5,74
2017-06-30,6,1,76
2017-06-30,6,2,155
2017-06-30,6,3,120
2017-06-30,6,4,85
2017-06-30,6,5,79
2017-06-30,7,1,75
2017-06-30,7,2,142
2017-06-30,7,3,120
2017-06-30,7,4,99
2017-06-30,7,5,66
2017-06-30,8,1,73
2017-06-30,8,2,154
2017-06-30,8,3,117
2017-06-30,8,4,93
2017-06-30,8,5,71
2017-06-30,9,1,80
2017-06-30,9,2,158
2017-06-30,9,3,114
2017-06-30,9,4,95
2017-06-30,9,5,78
2017-06-30,10,1,72
2017-06-30,10,2,153
2017-06-30,10,3,120
2017-06-30,10,4,90
2017-06-30,10,5,76
2017-07-01,1,1,78
2017-07-01,1,2,150
2017-07-01,1,3,121
2017-07-01,1,4,93
2017-07-01,1,5,67
2017-07-01,2,1,86
2017-07-01,2,2,144
2017-07-01,2,3,123
2017-07-01,2,4,90
2017-07-01,2,5,68
2017-07-01,3,1,82
2017-07-01,3,2,145
2017-07-01,3,3,125
2017-07-01,3,4,86
2017-07-01,3,5,67
2017-07-01,4,1,87
2017-07-01,4,2,150
2017-07-01,4,3,124
2017-07-01,4,4,85
2017-07-01,4,5,65
2017-07-01,5,1,88
2017-07-01,5,2,150
2017-07-01,5,3,122
2017-07-01,5,4,93
2017-07-01,5,5,73
2017-07-01,6,1,81
2017-07-01,6,2,158
2017-07-01,6,3,119
2017-07-01,6,4,94
2017-07-01,6,5,65
2017-07-01,7,1,85
2017-07-01,7,2,142
2017-07-01,7,3,125
2017-07-01,7,4,92
2017-07-01,7,5,74
2017-07-01,8,1,79
2017-07-01,8,2,148
2017-07-01,8,3,115
2017-07-01,8,4,89
2017-07-01,8,5,86
2017-07-01,9,1,86
2017-07-01,9,2,145
2017-07-01,9,3,121
2017-07-01,9,4,90
2017-07-01,9,5,74
2017-07-01,10,1,75
2017-07-01,10,2,152
2017-07-01,10,3,124
2017-07-01,10,4,85
2017-07-01,10,5,84
2017-07-02,1,1,87
2017-07-02,1,2,152
2017-07-02,1,3,113
2017-07-02,1,4,91
2017-07-02,1,5,76
2017-07-02,2,1,82
2017-07-02,2,2,157
2017-07-02,2,3,119
2017-07-02,2,4,100
2017-07-02,2,5,76
2017-07-02,3,1,78
2017-07-02,3,2,161
2017-07-02,3,3,124
2017-07-02,3,4,87
2017-07-02,3,5,75
2017-07-02,4,1,83
2017-07-02,4,2,149
2017-07-02,4,3,120
2017-07-02,4,4,85
2017-07-02,4,5,66
2017-07-02,5,1,80
2017-07-02,5,2,150
2017-07-02,5,3,122
2017-07-02,5,4,87
2017-07-02,5,5,68
2017-07-02,6,1,75
2017-07-02,6,2,155
2017-07-02,6,3,116
2017-07-02,6,4,87
2017-07-02,6,5,73
2017-07-02,7,1,76
2017-07-02,7,2,146
2017-07-02,7,3,115
2017-07-02,7,4,96
2017-07-02,7,5,78
2017-07-02,8,1,86
2017-07-02,8,2,157
2017-07-02,8,3,108
2017-07-02,8,4,91
2017-07-02,8,5,71
2017-07-02,9,1,85
2017-07-02,9,2,146
2017-07-02,9,3,114
2017-07-02,9,4,82
2017-07-02,9,5,73
2017-07-02,10,1,84
2017-07-02,10,2,151
2017-07-02,10,3,113
2017-07-02,10,4,100
2017-07-02,10,5,78
2017-07-03,1,1,83
2017-07-03,1,2,156
2017-07-03,1,3,111
2017-07-03,1,4,85
2017-07-03,1,5,78
2017-07-03,2,1,75
2017-07-03,2,2,148
2017-07-03,2,3,119
2017-07-03,2,4,83
2017-07-03,2,5,72
2017-07-03,3,1,84
2017-07-03,3,2,153
2017-07-03,3,3,125
2017-07-03,3,4,94
2017-07-03,3,5,76
2017-07-03,4,1,81
2017-07-03,4,2,151
2017-07-03,4,3,116
2017-07-03,4,4,84
2017-07-03,4,5,71
2017-07-03,5,1,78
2017-07-03,5,2,146
2017-07-03,5,3,121
2017-07-03,5,4,90
2017-07-03,5,5,76
2017-07-03,6,1,81
2017-07-03,6,2,155
2017-07-03,6,3,119
2017-07-03,6,4,94
2017-07-03,6,5,77
2017-07-03,7,1,85
2017-07-03,7,2,157
2017-07-03,7,3,122
2017-07-03,7,4,90
2017-07-03,7,5,75
2017-07-03,8,1,77
2017-07-03,8,2,147
2017-07-03,8,3,124
2017-07-03,8,4,84
2017-07-03,8,5,82
2017-07-03,9,1,78
2017-07-03,9,2,164
2017-07-03,9,3,116
2017-07-03,9,4,90
2017-07-03,9,5,72
2017-07-03,10,1,75
2017-07-03,10,2,155
2017-07-03,10,3,114
2017-07-03,10,4,86
2017-07-03,10,5,77
2017-07-04,1,1,83
2017-07-04,1,2,142
2017-07-04,1,3,122
2017-07-04,1,4,90
2017-07-04,1,5,69
2017-07-04,2,1,75
2017-07-04,2,2,139
2017-07-04,2,3,128
2017-07-04,2,4,94
2017-07-04,2,5,68
2017-07-04,3,1,83
2017-07-04,3,2,146
2017-07-04,3,3,124
2017-07-04,3,4,87
2017-07-04,3,5,72
2017-07-04,4,1,78
2017-07-04,4,2,146
2017-07-04,4,3,126
2017-07-04,4,4,94
2017-07-04,4,5,75
2017-07-04,5,1,84
2017-07-04,5,2,141
2017-07-04,5,3,113
2017-07-04,5,4,91
2017-07-04,5,5,78
2017-07-04,6,1,80
2017-07-04,6,2,140
2017-07-04,6,3,114
2017-07-04,6,4,91
2017-07-04,6,5,86
2017-07-04,7,1,85
2017-07-04,7,2,157
2017-07-04,7,3,121
2017-07-04,7,4,91
2017-07-04,7,5,69
2017-07-04,8,1,84
2017-07-04,8,2,149
2017-07-04,8,3,123
2017-07-04,8,4,89
2017-07-04,8,5,75
2017-07-04,9,1,79
2017-07-04,9,2,150
2017-07-04,9,3,124
2017-07-04,9,4,83
2017-07-04,9,5,67
2017-07-04,10,1,81
2017-07-04,10,2,156
2017-07-04,10,3,128
2017-07-04,10,4,83
2017-07-04,10,5,72
2017-07-05,1,1,72
2017-07-05,1,2,146
2017-07-05,1,3,125
2017-07-05,1,4,89
2017-07-05,1,5,72
2017-07-05,2,1,82
2017-07-05,2,2,145
2017-07-05,2,3,127
2017-07-05,2,4,89
2017-07-05,2,5,72
2017-07-05,3,1,82
2017-07-05,3,2,154
2017-07-05,3,3,127
2017-07-05,3,4,88
2017-07-05,3,5,79
2017-07-05,4,1,79
2017-07-05,4,2,146
2017-07-05,4,3,115
2017-07-05,4,4,83
2017-07-05,4,5,70
2017-07-05,5,1,84
2017-07-05,5,2,152
2017-07-05,5,3,113
2017-07-05,5,4,80
2017-07-05,5,5,68
2017-07-05,6,1,75
2017-07-05,6,2,147
2017-07-05,6,3,125
2017-07-05,6,4,86
2017-07-05,6,5,82
2017-07-05,7,1,70
2017-07-05,7,2,147
2017-07-05,7,3,123
2017-07-05,7,4,93
2017-07-05,7,5,72
2017-07-05,8,1,84
2017-07-05,8,2,153
2017-07-05,8,3,115
2017-07-05,8,4,90
2017-07-05,8,5,77
2017-07-05,9,1,76
2017-07-05,9,2,157
2017-07-05,9,3,115
2017-07-05,9,4,90
2017-07-05,9,5,68
2017-07-05,10,1,79
2017-07-05,10,2,144
2017-07-05,10,3,117
2017-07-05,10,4,81
2017-07-05,10,5,78
2017-07-06,1,1,81
2017-07-06,1,2,154
2017-07-06,1,3,117
2017-07-06,1,4,94
2017-07-06,1,5,74
2017-07-06,2,1,79
2017-07-06,2,2,159
2017-07-06,2,3,116
2017-07-06,2,4,95
2017-07-06,2,5,76
2017-07-06,3,1,76
2017-07-06,3,2,142
2017-07-06,3,3,114
2017-07-06,3,4,94
2017-07-06,3,5,82
2017-07-06,4,1,79
2017-07-06,4,2,149
2017-07-06,4,3,123
2017-07-06,4,4,89
2017-07-06,4,5,79
2017-07-06,5,1,80
2017-07-06,5,2,149
2017-07-06,5,3,115
2017-07-06,5,4,84
2017-07-06,5,5,58
2017-07-06,6,1,85
2017-07-06,6,2,148
2017-07-06,6,3,117
2017-07-06,6,4,79
2017-07-06,6,5,71
2017-07-06,7,1,75
2017-07-06,7,2,145
2017-07-06,7,3,120
2017-07-06,7,4,89
2017-07-06,7,5,67
2017-07-06,8,1,72
2017-07-06,8,2,142
2017-07-06,8,3,128
2017-07-06,8,4,96
2017-07-06,8,5,69
2017-07-06,9,1,69
2017-07-06,9,2,149
2017-07-06,9,3,119
2017-07-06,9,4,90
2017-07-06,9,5,77
2017-07-06,10,1,81
2017-07-06,10,2,143
2017-07-06,10,3,120
2017-07-06,10,4,93
2017-07-06,10,5,70
2017-07-07,1,1,80
2017-07-07,1,2,146
2017-07-07,1,3,129
2017-07-07,1,4,82
2017-07-07,1,5,79
2017-07-07,2,1,70
2017-07-07,2,2,158
2017-07-07,2,3,113
2017-07-07,2,4,90
2017-07-07,2,5,65
2017-07-07,3,1,72
2017-07-07,3,2,153
2017-07-07,3,3,124
2017-07-07,3,4,90
2017-07-07,3,5,77
2017-07-07,4,1,84
2017-07-07,4,2,145
2017-07-07,4,3,112
2017-07-07,4,4,88
2017-07-07,4,5,71
2017-07-07,5,1,80
2017-07-07,5,2,151
2017-07-07,5,3,115
2017-07-07,5,4,92
2017-07-07,5,5,77
2017-07-07,6,1,82
2017-07-07,6,2,147
2017-07-07,6,3,122
2017-07-07,6,4,91
2017-07-07,6,5,77
2017-07-07,7,1,87
2017-07-07,7,2,150
2017-07-07,7,3,116
2017-07-07,7,4,83
2017-07-07,7,5,79
2017-07-07,8,1,80
2017-07-07,8,2,157
2017-07-07,8,3,108
2017-07-07,8,4,93
2017-07-07,8,5,72
2017-07-07,9,1,77
2017-07-07,9,2,145
2017-07-07,9,3,123
2017-07-07,9,4,92
2017-07-07,9,5,68
2017-07-07,10,1,79
2017-07-07,10,2,152
2017-07-07,10,3,119
2017-07-07,10,4,94
2017-07-07,10,5,72
2017-07-08,1,1,67
2017-07-08,1,2,149
2017-07-08,1,3,119
2017-07-08,1,4,90
2017-07-08,1,5,79
2017-07-08,2,1,69
2017-07-08,2,2,147
2017-07-08,2,3,114
2017-07-08,2,4,82
2017-07-08,2,5,73
2017-07-08,3,1,82
2017-07-08,3,2,150
2017-07-08,3,3,115
2017-07-08,3,4,88
2017-07-08,3,5,78
2017-07-08,4,1,82
2017-07-08,4,2,146
2017-07-08,4,3,115
2017-07-08,4,4,80
2017-07-08,4,5,71
2017-07-08,5,1,70
2017-07-08,5,2,159
2017-07-08,5,3,114
2017-07-08,5,4,94
2017-07-08,5,5,82
2017-07-08,6,1,79
2017-07-08,6,2,148
2017-07-08,6,3,112
2017-07-08,6,4,86
2017-07-08,6,5,81
2017-07-08,7,1,80
2017-07-08,7,2,149
2017-07-08,7,3,125
2017-07-08,7,4,92
2017-07-08,7,5,73
2017-07-08,8,1,79
2017-07-08,8,2,145
2017-07-08,8,3,116
2017-07-08,8,4,87
2017-07-08,8,5,76
2017-07-08,9,1,72
2017-07-08,9,2,149
2017-07-08,9,3,116
2017-07-08,9,4,84
2017-07-08,9,5,71
2017-07-08,10,1,67
2017-07-08,10,2,145
2017-07-08,10,3,113
2017-07-08,10,4,87
2017-07-08,10,5,62
2017-07-09,1,1,79
2017-07-09,1,2,153
2017-07-09,1,3,118
2017-07-09,1,4,91
2017-07-09,1,5,71
2017-07-09,2,1,70
2017-07-09,2,2,148
2017-07-09,2,3,122
2017-07-09,2,4,82
2017-07-09,2,5,71
2017-07-09,3,1,77
2017-07-09,3,2,162
2017-07-09,3,3,119
2017-07-09,3,4,79
2017-07-09,3,5,62
2017-07-09,4,1,82
2017-07-09,4,2,161
2017-07-09,4,3,117
2017-07-09,4,4,87
2017-07-09,4,5,75
2017-07-09,5,1,74
2017-07-09,5,2,135
